HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
35196c9a3cee4e22d988206fbd9c69327d752d7e77c145cea2a4c5babd743855,c21e5054a535517fafc56f185449e08d332c2e9287d6f33cfce5d72b42033c3e,e9074dab7d9e7ecc1cbd0245012f7a80a905d72f6e24d09b3b3d0c1d8137b3cb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
7ea6943a3283f724c12c50663db0f70b1f95d21e3966c2b10f1256c53053852a,30a876e80855f9f46187a876eb5d2d39a93fb3d1b9f31eb7d3b2859ee5a90ab1,8f044447f82ae4606a5762193ff61b14dbf25e24a816197e01a73fd8eba1a93e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d4e7616f11654295fb8205a58aec9ec944560d1e53c832e3a5aa929f49a0c4cc,944424f818504c8f9e815c82f77b50a45e59a9e17c04209df2db0911a7bb635b,dadd376feb61ffa32034e97b92ed656c6eb519a274617b2cb83779f2ce66b382,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
fa021bdf18ab1e12c682f613f8c1900a357a4a7dbc203905b1410c175cbbc125,46970ac1c7c4ac0a81aeb0af235891b84425400cb1020a8dc88c9c718a964cab,b41a70f761ca61bb5c333739e295838de430c26869d5398ea7f169ab7395eb71,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
64ed5f699bdba800098055d974043d9aa0ad9783013ff4ad4a305b5d8f0a9b55,ea942f438bcc45a8e026c84d50ec7115c1491a5c0219b201b3345304dc0a8976,a84bf1f761a125f96352e38629a75144992d0ebdace85f9eb8c17c6c2c1f4881,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
ad94fccfb7231a5315979f53d958b3303e736be335925c12bb241bf2c7f07738,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
bd14252126c03fd237d92652b2bfd7a8eb82914a23162da6143c6da5c5e3ac64,b07cea3e28615420c1d03417ef9e4012548d3300d89c6ea823cd7ce73f3b93b3,08ff580931118eafdf5a32a9ca87d99f62bdd0a1f7c17f324727c5d7631d759b,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6641a525ff49a5a47695d10f2347760569aac6a94b442ecd0b9527f9367d67b5,b602a90cb8ff998be304c3b3c0d755ae638062ca83dc4fe237cda67a2a1899f0,3d7322c54ad4c156f573c247ae7addef21e87b588712204d439465358c03d3bf,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f0b843dffb726230cdd2a1460e92ce25d7964cbad920609d670d71a6bfdaff6b,97cac0576c1545d895cd50cc96835fce3d43b42caa42c32a9b3814bd678ab96a,b20f1f81af25ddcc12132f8185c60a6b7171d60695d9eda0236808ca68a3f187,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
7dcaab21e121a10e33337937f7d2245cf0782ba6fb0b44d839665093b4bd6ebb,2a8d0d6fb8b39cb289219c3f563160bdce01bdd7db3456e80f1adf5c1e265ef2,17f731a7775100f919a62d2070de62fd7accde2523a1460323d8533e1259bad7,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
76b883fbce5dc1b8c3079f9b457b35bb3eb9418e4fa393fac9d11189971f643b,8509ee974d1c344a8e7874505e069136c560b2e2b0ebb944af39461bb952a8db,7dfc273a0020316d504c94d1b4e8b4a132f123aa359211538d4ee583db64e11e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
9e3016e5f20ebcd038615e1f4a9c3ce93357108470857c972d3a69875b419bdc,2b0e28872fda704d8b39566429ae8336cf2e1a56dd9589b0a1eb3f5089a6aa78,a812829185d03871c83794d2cba4a19414e70bc739e99a7cccf8e92b691ee061,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
baf710add7ae105a369dd4aac18105bd1909aa3a5ee44b628d217bb8bfec793c,9f0c09fc065ea484418928bd5c77fa66383fe672449fb6f9fa1bc88162294279,6cc5171af55c170c1fb732b85ca7120a6b5d9d4929bc28feefeb4821b230d529,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b43822cde720527d4835d54c771299180c5973f97d7709d4447dbd2e588e03da,2f565ecdacb965c9af1e89c824ba1af6c5176ce702a83b8a5259bf1c51bf733e,f42387b15e1c9e6bb628f12c1c1c6246327020089421072330cb0ce74a03d5ea,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
0f6ad4a21372a0c1c319392c078c4eb047f709fb795876869258aa3474b6e191,a13876e7f5f1150478cae3c59d1924a385e62076dcc68970cb55df18ab72c969,0d5134c5b914e413573a538688676d188b6acf2b2d090253757029a816f87cfc,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d49845a95d0bdb714b87dba0a7e4fd9fa7c5e9fa0e7c45d2ceb5d22e2d9753ee,f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,e540544702ab59593ee14045c9e194bd3c01cb6cd2e9ec67a6780cdc43e0d9b3,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
385b673840001e318e7be10fe52c60d3391d92199d00c90eb601cc3fec223070,6c10326cf10b75d6fd0a586d896d195e1ad7ff52d20bd92342783b550e45becf,8ce7938e8939815e83e5a6b8db0eab6ae6e103a1772f8de9c5115d171db6d251,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a0eaa0753856fb37e2babe5f91a30a929e75f874a4c8502bece7b86a9357f0ea,783f7b9350ad2e6179415af42c0900162dff0480f2c2de9e6b272cd42dd3dba9,811724ff2d2182eae1ff2531056774d9e7074c90acd846c634827bf8e1760623,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c01ab87f4b679c009a32865a330d9292550ac0f633e5eeb9c62843b52472ef72,2df3fa8d00c8887584b210d364175fb6bbf72b4aaf048b8e460be7474735b800,c34dd4499a22a2bb40b64b75d4ad4ecac95dd7e39f76801c6d1686468c4b6c41,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
e4c9b86e49fc4881785f57664c7080bfe0cbf49fb876216af1214f227685cb15,6c3d59649e35dbb123096085713161551af4fd6da6396ae73e9fb5da0c7d68db,215f4b669020102ca54d8a5d7f6bf45fd25bb2a90ce9dc6f37784518c5936e72,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
40b1d1951d7ae07485bb2da35da33de7ebd449ea103d99312d4f2656af3a828f,d041717599862ce91a130143645624f538885be9aaf91dfaa058561ee47cabb4,f12187927c6c6c3aafa5f40439b207d48f5f70bc298d6f7978faae28c1bb4679,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b8e9dfe814b310793e16d8efaabb0bdc69677f047ff43213898a5d9b7fc25e90,ab7afd7b4089648053a27af9ccc9f1e9a2a7c44a74afb6f1fe7424173a39b877,1ba7729c8221805807413556a05de7d2f1fcedce3e488cf92cedb5ef23f845e3,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
3d475afc74b1dc4a4e222d7dede4ad9ef88dc1b18f1fec5ea95957033090e93b,5118c8d5899b8d93ff8a913e0060bae7ed2862bdfc62db6992dca15bb36be4d0,292f85dfb2bc41fdbb0740db045665a104396a483cf8af652b4b497c208d5397,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b73cfdb364647c0bdaf6ac005659c2c1c4c4c3b7892304b32aa11305ba0eb3d7,f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,e540544702ab59593ee14045c9e194bd3c01cb6cd2e9ec67a6780cdc43e0d9b3,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
e975d822ac93a2cdeead8eec4978520cdaaaec6a85612f839fdc854ce6475b38,cfba776c81103080119c74c578b5607a59416bc3363f52627f85aae80546077e,9419f11c20c6043c1591ecce56e8cea6301e1c0a582b22066526c09213e91964,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
182c44f29d261f67e970881c0a8d950d44011aad156a68f30e6d27f59ec5b119,ab7afd7b4089648053a27af9ccc9f1e9a2a7c44a74afb6f1fe7424173a39b877,9e2cf6ee9c55c02e1f9d2e3cf78f9c9363a56bcb85a3d6f6a2702d6934248dfc,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
cbb155892986a500d75907ab964bf26e67caee4e2fee16607e5e36a558c7c07d,efd511e7a6bb48fbff316406582068e230ca1ce80e7bfa67cf2e398acd43cb35,7bd7e2bf570cbfd6ebd72c628aa8bff1fc9627b8052d8960fd94609af575d663,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
07f58313aa95ffc4d64c9a6a8967a8a6adb416d6b2caf430c21b22378af1e525,f96e634eb2b18b9b608122195770dcfe4cbc000ee90e5c967940cb71cec002a5,731cb2669db506b18bfca33c1fe8f63a1bf8ed671bbeda51cd18ad783d2853eb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a97032a9d4d53e748c1e8f71fb47e9e20d157a8d5963443581c3864a7c606706,0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,6882a944b71b07748a68a775d9b05fb9131aced61d8127eb0746238e50d685fa,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
553c53093178741b466627604ba8af5018e283d74e27a93007968b7985b64f57,0ed4559c4bed067d55dcf388c8ab91a88df024243ccc0a8808a963ed0ba319ba,6882a944b71b07748a68a775d9b05fb9131aced61d8127eb0746238e50d685fa,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
4b47dbc47e9b424def502945d932a760c4f142c2d0a30e851c429174d6bce88e,78c343d753f256685bb340a88fd8f9b3573dff1de641a0dcd6daad0992cd8f99,5ac703b73c911d468cb643b8ac045cb1b744e6010e8e855929d2070a3ed69ea0,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c2447f7acf1388d9783a01d00d283ae2bf6c3c19d05167ed201c3f1bf5bb1fab,0b1738f4567de903277b3d4b03ce1648d293c5e0c66bf78cdc3dd4387b5c22c7,af9ad80e4fed21b7df5d72fe7280dcae3b29d82148c43193c072af80e856511d,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
515a2ec1b2faffae27ffa9da7738b397d967b73f6c86a25785843202e731f157,29d105953a177361f1fc85bf0a9f70e8ca15ffdba87b8128855f7a6bd03bcc87,75df3c59417417671ac3cda1cf16a4e5088c27ca1cd35311a1382760ad405b8d,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
46282419a9fe625d1dfbc4a86465ecdf89742964a116978cb459bb0c6e82793b,d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d666f873289af339842ec02fc2c984077f78dea7c7c23aac034b4c33492c8557,d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6f4cfac06dcf33012ed7a81dd70f35507e348d6b1d337507385aef8c890e81ce,8c221906a641b9edb97de8a063644d1dd14413d937ae6b335c6dc1f39afebe01,a276948d19284f11116c5c7b384d40a1f711e8a3842a6eae75e4957e2436be7b,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
2d0bd2e35e3b9702637525a70e53b858f879b4fb5df51c493b47391093d6d7b0,48e47e0fc6cae3ed58c128d24a5330aad73bcdee6e3f27f421f21936b9991c41,8eae66b1bf36165e3833bb152ce53e4655858f8232020f909d876f6a63109a98,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
7b80158ce68678bfe20483fff2d9fa16498b4315778dd410d63d3e4f98a21c1f,165020cb56647dbe09648da8ac27c6ab8091de48ba970a06bbcccb3e5cab7fbd,1201344c9805035124725c3b5113b00b197fe9c9acf3fe10eee3fb03cf813545,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
2db2c2e0bdd12a51938841860683879f10fee466a186a4c2af249906bc66f9d7,6b0e8f7e365dbf31fd3876c4a6af805a299c4a391d49b3937314453d4fd10874,896e4afbea0a739c64ff343850e76ebde14bb693cb847992ce40bba868c2c145,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
aa6e56d1df7837ca473c1b38fbf14b229ec8877f06b5a5fb0145b0c8e9cda5d3,49c7b57e5e007095e352369700be9b043c7c40c0738d1a6e11845f449f687801,62eb423989564fc56bba6e85bba3e29ceb3e594ba97c12fef3f2f127f9875da5,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
650228ad037858783f13dab24c1b47b8806181fd48991a25480bae618b12f391,9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,2beb6577637e789e406bed0a58368432fcded49acbfa9e756f1ca13915d14729,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
cb24aefcc2462fb5ca8e1fa671c5a5da057264b6c66181da242a3b6823336ed3,9600d8ea0d18856a6f1fa5672306ef55afac8b5e32e956579ab0f1a8c347bf4b,2beb6577637e789e406bed0a58368432fcded49acbfa9e756f1ca13915d14729,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
b75c972568fe95fea28e694868d4aa29f82b46735a38b9bf60cd15d990b7880b,570869a32028061c55fda9a60ca6bd9d47c051fdcd0e45fb3466aa3be91736f6,ec25ba31b7f6f030f3adddeaa52f8b71f5b8150676bb2de8f40c8e17c8a8fc99,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d09d0f1326d80c0fc9c9338acb4364482c7399496e23ac0283c2edaadfe9ca48,8ce3583b176620bf423baf93705b2f8ab4f901d26d15ddd27175e0043b7f061c,8cfff8f1a4cb10dbf022c251bf12f03e7c69cf452c14e243b1b5bd3d8d32fa9d,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a3ee4e88ca305e60a425301e6a444f601c21ebfea8d5477bc5bc79df996d24a5,37e8f943e6c21ea3b87ae09535e16cb76f7638f2ff23c6982d66980ff92d5312,db0952152b0b09d4707e8d2a0870b2a02b7ea6e5a35d1c8f167df5b7c075f6a4,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
2b0f3c7ea2ca17e60de41396f47438d2bc5a6ae2dfce23e0e6b30a9a31e436af,7f9e30021d3fb18eb218f3afd2b4de589fc7a37499b45214dcaefc47a359db82,f044b45c56a0e83d1ffe6b3ac3e572e624efc29cb8e9182e9737392576739e7f,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d2feb9b9d434e30df24e30888d819b1913a2871bfb28c9f9aedf7f142f336350,14a9dcab295ce83ab3ef0bc73cf1e6d3c1241007067bda7bafe64c3f6877baaa,36119464191480d8182c3431ca6d11688d6d72b50b6f72ec81d8f2ed9cdeb7c2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
86c2b877748c419a42436013a4e81f605588462a4b201ea6929c49f66a250b1f,129a5d67ef193448aebb0e1b629df6574d3090f517b6c0dbc76da8b6af0ce07c,7105f28f6aa527f1b7a2a1d5ba4d90eaa0c174a9a177bcd19593d5f8bae8e85e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f5b31925b5656ddcf82d8b7251601d0533d6d9c4bf0154a9d96f22deae52dd80,87b3387769103e27e35a340be403b699f5c966ce1d3559e456950cf6c02686b4,7d8959f115f56de92ef7a230b11d031989d07ca64ee1246c02e32440a82a62f0,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
93523f92c62300dbc37b1acd1e48257fc604cdeb43f095a4156a4b71086fd095,912681f4c5cd73edbdbc3e9be8bc811b2f54fbd28242508709d65c580270c678,dcb5b463bd08a81ec878f3d916cadbad0d401152ed05ff74246902eb14618461,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d8c07076ffc1708997b73e1cbeac728d8964711894aef552e19f83c80c369897,056f60e8fd0917ea41f5704cb0aef82af35beae460995b7eadbcddd4adbe1197,2ebaea23f1dc56c4a165786b3a99283125a9b2e12ba23726e988dc7b9502f792,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
8479e317326f95c56ce76a14b09a73dd121768dd6df64b914f082fa634346c88,1f148f1799735af132b32d4cb836965fd8bc1ccd31f858d02dbf79b43701590b,a68dd9cab828b9e47c26ac7bb2cda31ee3032d98ffd7b80481b2babb0c28a1a6,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
99688b525d1b44ae3d3e13151d1ddabcc7b6c44d20e5180d9d86a9000bbd74c1,f96e634eb2b18b9b608122195770dcfe4cbc000ee90e5c967940cb71cec002a5,731cb2669db506b18bfca33c1fe8f63a1bf8ed671bbeda51cd18ad783d2853eb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
103fd4cb9d0a2ce750354994b7a79462768db1a60cc340c882370a7604487fb5,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
30c779d9b5016237f432bde361883c2d9b8cc8b011fafe4a0ab39b3131124db0,80fadb700e63c11faa6c64b28aae0ca816ace7ee40a660daeceff5b1cf67527c,02dad8f3340b770cc60b79b0efb0ae41959ffd02b5b3c6e8714fea92fcddd3fc,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
64ffa759cc1fbcbd935b96d1f6b182ebd12f648a6a9783eb7a676f18ca86b98b,06251669ac5f2e14073bdc770578f97085cb4a623838a7a530b91351170d02a0,c0dbf8fb69a23368affc2747834d6dfab9cdaaa7e1dc3a28d0c9888c12b89b81,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f5664fb8236352b014ebf991fd8232d48defd657b25d702f7e2a70f56a859644,51c559a87a6f497a7c0b39cbbf49e7e05358111f215c35130e024a7d5d8ece64,75979e8d485322865d84650ff277d21717a9d6a1842b1fabbedefb70fc715279,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
184f9479f4b3cd786d378028b8cf56f1e48b8f198362664341c9261c3398f2eb,2be24792383b0417d3b3b7d9279141cd6b6fd37186c027e49086963cd9755a62,a91e06a7c9dab51bb3490dd164097121b8214ceee7ada58fdc81882bd03c7a79,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c1343fb5b3b7294034c8170c1717f0c22c6e6f858d00055db8f15ade216ddcab,30422a46bef1badfbf433ec88f7b93b6c0b4468ed03a646c342bcaed867d6034,bdf65506ab689c4d81ff909c6a021d77163b0e616fa4cefc8b61443827dfb443,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
5ba397482149f693b09046e1a73d6676a0d5e04834f5c6e23f23dec683313d8e,f0417cb85bd1c751561867f042b6623bc7885e27669a11bc7f9a64dd7d3e4eb9,6ed1fe596cc506bf49e93917753dc4e6678eac18f3cdd24fa3d102dbb6636d5e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
febcf7be5d3d06692390260df067d415cfe6ee3ff282578f2a94766d826a3700,8509ee974d1c344a8e7874505e069136c560b2e2b0ebb944af39461bb952a8db,c2b892e74375ac6636c7361208ae033248e6f3043fa00d6666c01349fd884d7f,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
37924b44fb3bf9cf2f4f94e424a7e63623a4f542ff16e577f67e718d9a2d50c0,2e6a8e2e5e55491f638297382a81bd5f00bbd2b072bdf238f70c870f910973d9,2a6b2272d540b5a6d065a3222e66a9a6420e518c728cb39088a2afb8d32e3066,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
3b8f714aae9291461911c14407cfb34d72d3a1e76e7915e43f3e1a9a10bb5802,23585e5c9ad9d7de0016aee0cae0ef9339aa943e635a0d61af082dbfe4688c40,467ad64fd56f2c60960452f5dac6eb724ff239e34acfc0093754717eb568d014,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f59c19f3f56817640a15c64892eb3f6a3107f16ceb3995b0b328ab24d29645e8,f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,f752aab398bdab27511f9015253cd4302b0d79c3ede2d27ebd0f88af00ab59f2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
a0684ac2e6cefacc2eab4cb4e0a87e31e3df53fdb41f655a1480927410757e22,30274cf7de65d08efb52ec7eb21b61bd80b5196a3f213cb94bb5e4f27182283a,2525fe8e054b93247290e09b64f7a6f7da27ef2b7be555b59e6a1beab53314fe,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
4de62c69d114d67831a8f61dd35f370b72dbfeb923466723b351472e41a96fdc,8498bc418be50ab1504d243536eb680eb4831e115a10610c2745dac73940f3f4,166ea514b61505e2a36e07c142e1989d6deb77407c6623623a4d586c4a3e7197,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
