HashFunction,HashOwner,HashApp,SampleCount,AverageAllocatedMb,AverageAllocatedMb_pct1,AverageAllocatedMb_pct5,AverageAllocatedMb_pct25,AverageAllocatedMb_pct50,AverageAllocatedMb_pct75,AverageAllocatedMb_pct95,AverageAllocatedMb_pct99,AverageAllocatedMb_pct100
35196c9a3cee4e22d988206fbd9c69327d752d7e77c145cea2a4c5babd743855,c21e5054a535517fafc56f185449e08d332c2e9287d6f33cfce5d72b42033c3e,e9074dab7d9e7ecc1cbd0245012f7a80a905d72f6e24d09b3b3d0c1d8137b3cb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
7ea6943a3283f724c12c50663db0f70b1f95d21e3966c2b10f1256c53053852a,30a876e80855f9f46187a876eb5d2d39a93fb3d1b9f31eb7d3b2859ee5a90ab1,8f044447f82ae4606a5762193ff61b14dbf25e24a816197e01a73fd8eba1a93e,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
64ed5f699bdba800098055d974043d9aa0ad9783013ff4ad4a305b5d8f0a9b55,ea942f438bcc45a8e026c84d50ec7115c1491a5c0219b201b3345304dc0a8976,a84bf1f761a125f96352e38629a75144992d0ebdace85f9eb8c17c6c2c1f4881,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6641a525ff49a5a47695d10f2347760569aac6a94b442ecd0b9527f9367d67b5,b602a90cb8ff998be304c3b3c0d755ae638062ca83dc4fe237cda67a2a1899f0,3d7322c54ad4c156f573c247ae7addef21e87b588712204d439465358c03d3bf,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f0b843dffb726230cdd2a1460e92ce25d7964cbad920609d670d71a6bfdaff6b,97cac0576c1545d895cd50cc96835fce3d43b42caa42c32a9b3814bd678ab96a,b20f1f81af25ddcc12132f8185c60a6b7171d60695d9eda0236808ca68a3f187,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
baf710add7ae105a369dd4aac18105bd1909aa3a5ee44b628d217bb8bfec793c,9f0c09fc065ea484418928bd5c77fa66383fe672449fb6f9fa1bc88162294279,6cc5171af55c170c1fb732b85ca7120a6b5d9d4929bc28feefeb4821b230d529,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
0f6ad4a21372a0c1c319392c078c4eb047f709fb795876869258aa3474b6e191,a13876e7f5f1150478cae3c59d1924a385e62076dcc68970cb55df18ab72c969,0d5134c5b914e413573a538688676d188b6acf2b2d090253757029a816f87cfc,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
385b673840001e318e7be10fe52c60d3391d92199d00c90eb601cc3fec223070,6c10326cf10b75d6fd0a586d896d195e1ad7ff52d20bd92342783b550e45becf,8ce7938e8939815e83e5a6b8db0eab6ae6e103a1772f8de9c5115d171db6d251,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
e4c9b86e49fc4881785f57664c7080bfe0cbf49fb876216af1214f227685cb15,6c3d59649e35dbb123096085713161551af4fd6da6396ae73e9fb5da0c7d68db,215f4b669020102ca54d8a5d7f6bf45fd25bb2a90ce9dc6f37784518c5936e72,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
e975d822ac93a2cdeead8eec4978520cdaaaec6a85612f839fdc854ce6475b38,cfba776c81103080119c74c578b5607a59416bc3363f52627f85aae80546077e,9419f11c20c6043c1591ecce56e8cea6301e1c0a582b22066526c09213e91964,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
182c44f29d261f67e970881c0a8d950d44011aad156a68f30e6d27f59ec5b119,ab7afd7b4089648053a27af9ccc9f1e9a2a7c44a74afb6f1fe7424173a39b877,9e2cf6ee9c55c02e1f9d2e3cf78f9c9363a56bcb85a3d6f6a2702d6934248dfc,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
cbb155892986a500d75907ab964bf26e67caee4e2fee16607e5e36a558c7c07d,efd511e7a6bb48fbff316406582068e230ca1ce80e7bfa67cf2e398acd43cb35,7bd7e2bf570cbfd6ebd72c628aa8bff1fc9627b8052d8960fd94609af575d663,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
07f58313aa95ffc4d64c9a6a8967a8a6adb416d6b2caf430c21b22378af1e525,f96e634eb2b18b9b608122195770dcfe4cbc000ee90e5c967940cb71cec002a5,731cb2669db506b18bfca33c1fe8f63a1bf8ed671bbeda51cd18ad783d2853eb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
4b47dbc47e9b424def502945d932a760c4f142c2d0a30e851c429174d6bce88e,78c343d753f256685bb340a88fd8f9b3573dff1de641a0dcd6daad0992cd8f99,5ac703b73c911d468cb643b8ac045cb1b744e6010e8e855929d2070a3ed69ea0,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
46282419a9fe625d1dfbc4a86465ecdf89742964a116978cb459bb0c6e82793b,d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d666f873289af339842ec02fc2c984077f78dea7c7c23aac034b4c33492c8557,d61f941f624ea4a33f5f76f2b0ed748d382b56e518ed2e900c6fd63905d92b7a,ba35a84448835efcc4539208989259c90935737e010d3d8e2293f97c4ab8ba72,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
6f4cfac06dcf33012ed7a81dd70f35507e348d6b1d337507385aef8c890e81ce,8c221906a641b9edb97de8a063644d1dd14413d937ae6b335c6dc1f39afebe01,a276948d19284f11116c5c7b384d40a1f711e8a3842a6eae75e4957e2436be7b,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
7b80158ce68678bfe20483fff2d9fa16498b4315778dd410d63d3e4f98a21c1f,165020cb56647dbe09648da8ac27c6ab8091de48ba970a06bbcccb3e5cab7fbd,1201344c9805035124725c3b5113b00b197fe9c9acf3fe10eee3fb03cf813545,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
2db2c2e0bdd12a51938841860683879f10fee466a186a4c2af249906bc66f9d7,6b0e8f7e365dbf31fd3876c4a6af805a299c4a391d49b3937314453d4fd10874,896e4afbea0a739c64ff343850e76ebde14bb693cb847992ce40bba868c2c145,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
d2feb9b9d434e30df24e30888d819b1913a2871bfb28c9f9aedf7f142f336350,14a9dcab295ce83ab3ef0bc73cf1e6d3c1241007067bda7bafe64c3f6877baaa,36119464191480d8182c3431ca6d11688d6d72b50b6f72ec81d8f2ed9cdeb7c2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
99688b525d1b44ae3d3e13151d1ddabcc7b6c44d20e5180d9d86a9000bbd74c1,f96e634eb2b18b9b608122195770dcfe4cbc000ee90e5c967940cb71cec002a5,731cb2669db506b18bfca33c1fe8f63a1bf8ed671bbeda51cd18ad783d2853eb,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
64ffa759cc1fbcbd935b96d1f6b182ebd12f648a6a9783eb7a676f18ca86b98b,06251669ac5f2e14073bdc770578f97085cb4a623838a7a530b91351170d02a0,c0dbf8fb69a23368affc2747834d6dfab9cdaaa7e1dc3a28d0c9888c12b89b81,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
c1343fb5b3b7294034c8170c1717f0c22c6e6f858d00055db8f15ade216ddcab,30422a46bef1badfbf433ec88f7b93b6c0b4468ed03a646c342bcaed867d6034,bdf65506ab689c4d81ff909c6a021d77163b0e616fa4cefc8b61443827dfb443,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
3b8f714aae9291461911c14407cfb34d72d3a1e76e7915e43f3e1a9a10bb5802,23585e5c9ad9d7de0016aee0cae0ef9339aa943e635a0d61af082dbfe4688c40,467ad64fd56f2c60960452f5dac6eb724ff239e34acfc0093754717eb568d014,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
f59c19f3f56817640a15c64892eb3f6a3107f16ceb3995b0b328ab24d29645e8,f4d40f8b2840cab29e37e27533832a01698ca3002f23263522327a811a146787,f752aab398bdab27511f9015253cd4302b0d79c3ede2d27ebd0f88af00ab59f2,19342.0,120.0,100.0,102.0,114.0,123.0,127.0,136.0,143.0,152.0
